transaction_id,product_id,customer_id,transaction_date,online_transaction,offline_transaction,order_status,brand,product_line,product_class,product_size,standard_cost,address,postcode,state,country,Unnamed: 13
5420,38,1497,26-06-2022,F,T,Approved,Trek Bicycles,Standard,medium,large,$388.92,7049 Sutteridge Lane,2251.0,NSW,Australia,
5421,49,1181,13-11-2022,T,F,Approved,Trek Bicycles,Road,medium,medium,$400.13,8 Clyde Gallagher Court,4217.0,QLD,Australia,
5422,62,139,09-02-2022,F,T,Approved,Solex,Standard,medium,medium,$298.72,215 Lindbergh Trail,4401.0,QLD,Australia,
5423,53,2405,17-02-2022,F,T,Approved,OHM Cycles,Standard,medium,medium,$101.58,5 Myrtle Trail,2285.0,NSW,Australia,
5424,87,238,22-03-2022,T,F,Approved,Giant Bicycles,Standard,high,medium,$707.40,6159 Katie Street,2750.0,NSW,Australia,
5425,29,504,08-07-2022,T,F,Approved,WeareA2B,Standard,medium,medium,$230.09,830 Summit Center,3075.0,Victoria,Australia,
5426,46,1461,26-09-2022,T,F,Approved,Solex,Standard,low,medium,$74.51,3 Independence Hill,2560.0,NSW,Australia,
5427,15,2343,29-10-2022,F,T,Approved,WeareA2B,Standard,medium,medium,$13.44,533 Ramsey Center,4507.0,QLD,Australia,
5428,23,671,29-10-2022,T,F,Approved,Norco Bicycles,Mountain,low,small,$612.88,197 Mifflin Hill,2260.0,NSW,Australia,
5429,52,1845,08-02-2022,F,T,Approved,OHM Cycles,Road,medium,medium,$829.51,4 Sunnyside Crossing,2125.0,NSW,Australia,
5430,41,2331,22-03-2022,F,T,Approved,Solex,Road,medium,medium,$312.74,94 Twin Pines Trail,2567.0,NSW,Australia,
5431,96,2230,22-06-2022,F,T,Approved,WeareA2B,Road,low,small,"$1,043.77",581 Granby Parkway,3025.0,VIC,Australia,
5432,27,975,09-02-2022,F,T,Approved,Trek Bicycles,Standard,medium,medium,$388.72,95 Old Gate Junction,2760.0,NSW,Australia,
5433,46,3358,07-04-2022,T,F,Approved,Solex,Standard,low,medium,$74.51,2170 Schiller Alley,2160.0,NSW,Australia,
5434,40,1140,21-01-2022,F,T,Approved,OHM Cycles,Standard,high,medium,$874.90,8587 Graceland Way,2206.0,NSW,Australia,
5435,95,3405,07-03-2022,F,T,Approved,Giant Bicycles,Standard,medium,large,$528.43,80269 Southridge Park,4014.0,QLD,Australia,
5436,74,531,20-04-2022,F,T,Approved,WeareA2B,Standard,medium,medium,$950.52,306 Longview Street,2145.0,NSW,Australia,
5437,9,3334,18-10-2022,T,F,Approved,OHM Cycles,Road,medium,medium,$667.40,54 Hermina Road,2000.0,NSW,Australia,
5438,31,200,02-11-2022,F,T,Approved,Giant Bicycles,Standard,medium,medium,$173.18,7 Havey Point,4005.0,QLD,Australia,
5439,83,171,08-01-2022,T,F,Approved,Solex,Touring,medium,large,$675.03,13950 Jackson Avenue,2099.0,NSW,Australia,
5440,88,1516,15-10-2022,T,F,Approved,Norco Bicycles,Standard,medium,medium,$381.10,4517 Colorado Place,2210.0,NSW,Australia,
5441,13,2803,30-11-2022,T,F,Approved,Solex,Standard,medium,medium,$589.27,53245 Mesta Street,3207.0,VIC,Australia,
5442,72,2391,21-09-2022,T,F,Approved,Norco Bicycles,Standard,medium,medium,$270.30,9501 Melby Avenue,4178.0,QLD,Australia,
5443,35,1760,18-12-2021,F,T,Approved,Giant Bicycles,Standard,medium,medium,$954.82,7714 Heffernan Circle,3130.0,VIC,Australia,
5444,90,1831,12-06-2022,F,T,Approved,Norco Bicycles,Standard,low,medium,$290.41,16405 Doe Crossing Parkway,3630.0,VIC,Australia,
5445,82,2491,17-04-2022,F,T,Approved,Norco Bicycles,Standard,high,medium,$689.18,30624 John Wall Point,3101.0,VIC,Australia,
5446,33,1988,12-04-2022,T,F,Approved,Giant Bicycles,Standard,medium,small,"$1,167.18",5176 Division Hill,3216.0,VIC,Australia,
5447,19,3275,26-12-2021,T,F,Approved,OHM Cycles,Road,high,large,$7.21,7917 Norway Maple Way,2074.0,NSW,Australia,
5448,34,2258,21-09-2022,T,F,Approved,WeareA2B,Standard,medium,medium,$161.60,9 Waxwing Pass,2008.0,NSW,Australia,
5449,52,2706,14-07-2022,T,F,Approved,OHM Cycles,Road,medium,medium,$829.51,9304 Birchwood Junction,2070.0,NSW,Australia,
5450,83,3051,31-01-2022,F,T,Approved,Solex,Touring,medium,large,$675.03,9357 Dennis Park,2010.0,NSW,Australia,
5451,10,3158,06-01-2022,T,F,Approved,WeareA2B,Touring,medium,medium,$363.25,64 Quincy Alley,4170.0,QLD,Australia,
5452,43,531,30-10-2022,F,T,Approved,Norco Bicycles,Standard,medium,medium,$818.01,306 Longview Street,2145.0,NSW,Australia,
5453,20,896,22-11-2022,T,F,Approved,Trek Bicycles,Standard,medium,small,"$1,580.47",7 Reindahl Center,2767.0,NSW,Australia,
5454,32,2714,29-06-2022,T,F,Approved,Giant Bicycles,Standard,high,medium,$707.40,65 Sunbrook Road,2284.0,NSW,Australia,
5455,21,1455,25-03-2022,F,T,Approved,Solex,Standard,medium,large,$380.74,77729 Kim Plaza,2560.0,NSW,Australia,
5456,1,3274,30-11-2022,F,T,Approved,Giant Bicycles,Standard,medium,medium,$954.82,6030 South Drive,2120.0,NSW,Australia,
5457,18,3302,16-10-2022,T,F,Approved,Solex,Standard,medium,medium,$431.45,6406 Parkside Hill,2017.0,NSW,Australia,
5458,80,1197,12-02-2022,F,T,Approved,Trek Bicycles,Standard,medium,large,$596.55,05 Daystar Lane,2560.0,NSW,Australia,
5459,92,3147,27-12-2021,T,F,Approved,WeareA2B,Standard,medium,small,"$1,259.36",502 John Wall Pass,3199.0,VIC,Australia,
5460,39,1732,23-05-2022,F,T,Approved,Giant Bicycles,Standard,medium,large,$582.48,78 Parkside Trail,3046.0,VIC,Australia,
5461,0,1726,21-12-2021,F,T,Cancelled,Norco Bicycles,Road,medium,medium,$407.54,773 Tomscot Plaza,2203.0,NSW,Australia,
5462,43,790,26-05-2022,T,F,Approved,Solex,Standard,medium,medium,$649.49,02353 Kropf Lane,3046.0,VIC,Australia,
5463,59,2052,29-01-2022,T,F,Approved,Solex,Standard,medium,large,$733.58,144 Parkside Parkway,4655.0,QLD,Australia,
5464,35,1993,18-07-2022,T,F,Approved,Giant Bicycles,Standard,medium,medium,$954.82,500 Victoria Plaza,2147.0,NSW,Australia,
5465,3,941,02-03-2022,F,T,Approved,Trek Bicycles,Standard,medium,large,$388.92,5 Gale Street,4507.0,QLD,Australia,
5466,85,2376,17-08-2022,T,F,Approved,WeareA2B,Standard,medium,medium,$400.91,01 Dunning Drive,2064.0,NSW,Australia,
5467,85,2626,05-06-2022,T,F,Approved,WeareA2B,Standard,medium,medium,$205.36,6 Warbler Road,2462.0,NSW,Australia,
5468,25,1797,01-06-2022,F,T,Approved,Giant Bicycles,Road,medium,medium,$829.65,18083 Mallard Drive,3075.0,VIC,Australia,
5469,100,1110,13-12-2021,T,F,Approved,Trek Bicycles,Standard,medium,small,"$1,234.29",9 Dayton Alley,3757.0,VIC,Australia,
5470,13,3193,20-09-2022,T,F,Approved,Solex,Standard,medium,medium,$826.51,081 Oakridge Street,2519.0,NSW,Australia,
5471,53,469,20-09-2022,F,T,Approved,Giant Bicycles,Standard,high,medium,$764.96,70488 Logan Court,2074.0,NSW,Australia,
5472,76,2292,12-09-2022,T,F,Approved,WeareA2B,Standard,low,medium,$513.85,5015 Pawling Park,2525.0,NSW,Australia,
5473,90,1315,13-09-2022,F,T,Approved,Norco Bicycles,Standard,low,medium,$290.41,55326 Fulton Hill,3931.0,VIC,Australia,
5474,71,1239,01-05-2022,F,T,Approved,Solex,Standard,high,large,"$1,105.75",560 Melody Alley,4122.0,QLD,Australia,
5475,64,2656,03-06-2022,F,T,Approved,Trek Bicycles,Standard,medium,large,$596.55,444 Spaight Crossing,3070.0,VIC,Australia,
5476,68,634,29-11-2022,F,T,Approved,OHM Cycles,Standard,medium,medium,$44.71,04 Namekagon Pass,2326.0,NSW,Australia,
5477,48,1355,10-10-2022,F,T,Approved,WeareA2B,Standard,medium,medium,$950.52,7006 Miller Avenue,3444.0,VIC,Australia,
5478,90,3479,09-06-2022,F,T,Approved,Norco Bicycles,Standard,low,medium,$290.41,416 Hayes Trail,3095.0,VIC,Australia,
5479,90,3187,03-10-2022,F,T,Approved,Norco Bicycles,Standard,low,medium,$290.41,6735 Katie Way,2150.0,NSW,Australia,
5480,59,2018,17-09-2022,T,F,Approved,Solex,Standard,medium,large,$733.58,23700 Dennis Way,2075.0,NSW,Australia,
5481,3,2983,26-07-2022,F,T,Approved,Trek Bicycles,Standard,medium,large,$388.92,64 Northview Pass,3163.0,VIC,Australia,
5482,93,2609,22-04-2022,T,F,Approved,WeareA2B,Standard,medium,medium,$230.09,34 Colorado Pass,2287.0,NSW,Australia,
5483,54,283,30-09-2022,T,F,Approved,WeareA2B,Standard,medium,medium,$13.44,28604 Bellgrove Circle,4508.0,QLD,Australia,
5484,36,845,25-04-2022,F,T,Approved,Solex,Standard,low,medium,$507.58,3387 Warrior Court,2527.0,NSW,Australia,
5485,9,1115,28-12-2021,F,T,Approved,Norco Bicycles,Standard,medium,small,"$1,082.36",84 Porter Alley,2153.0,NSW,Australia,
5486,84,682,25-05-2022,F,T,Approved,Trek Bicycles,Road,medium,medium,$215.14,3 Sheridan Park,2548.0,NSW,Australia,
5487,99,856,15-09-2022,F,T,Approved,OHM Cycles,Standard,medium,medium,$770.89,94 Anhalt Way,3139.0,VIC,Australia,
5488,90,666,19-11-2022,F,T,Approved,Solex,Standard,low,medium,$507.58,25 Mesta Plaza,3975.0,Victoria,Australia,
5489,23,1903,19-07-2022,F,T,Approved,Norco Bicycles,Standard,medium,medium,$381.10,9 Pearson Plaza,3177.0,VIC,Australia,
5490,0,249,14-09-2022,T,F,Approved,Solex,Standard,medium,medium,$53.62,37024 Anniversary Place,2204.0,NSW,Australia,
5491,67,2286,21-10-2022,T,F,Approved,Solex,Standard,medium,large,$380.74,67 Elka Court,3630.0,VIC,Australia,
5492,94,2993,21-12-2021,T,F,Approved,Giant Bicycles,Standard,medium,large,$993.66,00 Cordelia Trail,2138.0,NSW,Australia,
5493,94,421,21-05-2022,T,F,Approved,Giant Bicycles,Standard,medium,large,$993.66,690 Hanson Center,2330.0,NSW,Australia,
5494,57,3199,17-12-2021,F,T,Approved,WeareA2B,Touring,medium,large,$260.14,08 Roth Hill,4208.0,QLD,Australia,
5495,96,3116,23-09-2022,F,T,Approved,WeareA2B,Road,low,small,"$1,043.77",979 Victoria Junction,3156.0,VIC,Australia,
5496,0,1214,07-12-2021,F,T,Approved,OHM Cycles,Standard,high,medium,$136.73,275 Lindbergh Parkway,2086.0,NSW,Australia,
5497,58,2768,08-10-2022,T,F,Approved,OHM Cycles,Standard,medium,medium,$141.40,9 Cascade Junction,2016.0,NSW,Australia,
5498,12,3327,19-07-2022,F,T,Approved,WeareA2B,Standard,medium,medium,$161.60,973 Menomonie Hill,3337.0,VIC,Australia,
5499,44,2995,28-01-2022,F,T,Approved,WeareA2B,Standard,medium,medium,$108.76,24 Old Shore Crossing,2250.0,NSW,Australia,
5500,47,3337,29-05-2022,T,F,Approved,Trek Bicycles,Road,low,small,"$1,531.42",6933 Leroy Parkway,4209.0,QLD,Australia,
5501,77,3032,19-04-2022,T,F,Approved,Norco Bicycles,Road,medium,large,$795.10,7 Lerdahl Court,4207.0,QLD,Australia,
5502,68,3337,11-03-2022,T,F,Approved,OHM Cycles,Standard,medium,medium,$44.71,6933 Leroy Parkway,4209.0,QLD,Australia,
5503,84,902,18-11-2022,T,F,Approved,Trek Bicycles,Road,medium,medium,$215.14,9 Northridge Lane,2340.0,NSW,Australia,
5504,87,1782,21-05-2022,F,T,Approved,Giant Bicycles,Standard,high,medium,$707.40,162 Golf View Hill,2011.0,NSW,Australia,
5505,0,3259,01-05-2022,F,T,Approved,Solex,Standard,medium,medium,$84.99,12357 Arapahoe Parkway,4740.0,QLD,Australia,
5506,70,2082,05-12-2021,F,T,Approved,Trek Bicycles,Standard,high,medium,$297.43,73637 Nancy Street,2469.0,NSW,Australia,
5507,30,1770,30-05-2022,T,F,Approved,Solex,Standard,high,medium,$448.90,40985 Cherokee Junction,2155.0,NSW,Australia,
5508,31,2990,24-05-2022,T,F,Approved,WeareA2B,Standard,medium,medium,$205.36,3 Lukken Road,2066.0,NSW,Australia,
5509,77,3407,15-02-2022,F,T,Approved,WeareA2B,Standard,medium,medium,$108.76,02181 Starling Trail,3015.0,VIC,Australia,
5510,88,791,22-02-2022,F,T,Approved,Norco Bicycles,Standard,medium,medium,$381.10,79 Arkansas Drive,3008.0,VIC,Australia,
5511,13,1727,09-06-2022,F,T,Approved,Solex,Standard,medium,medium,$826.51,5 Fisk Way,2230.0,NSW,Australia,
5512,79,1028,16-02-2022,T,F,Approved,Solex,Touring,medium,large,$675.03,15393 Cody Lane,2046.0,NSW,Australia,
5513,9,1919,01-02-2022,T,F,Approved,OHM Cycles,Road,medium,medium,$667.40,9 Utah Road,4179.0,QLD,Australia,
5514,61,833,19-07-2022,F,T,Approved,Norco Bicycles,Standard,medium,small,$521.94,4444 Bunting Point,2430.0,NSW,Australia,
5515,6,3384,09-03-2022,T,F,Approved,OHM Cycles,Standard,high,medium,$136.73,59504 Drewry Park,4061.0,QLD,Australia,
5516,99,639,16-02-2022,F,T,Approved,OHM Cycles,Standard,medium,medium,$770.89,44 Upham Crossing,2148.0,NSW,Australia,
5517,18,2698,01-02-2022,T,F,Approved,Norco Bicycles,Standard,high,medium,$689.18,77196 West Crossing,2166.0,NSW,Australia,
5518,41,2325,17-01-2022,T,F,Approved,Norco Bicycles,Standard,low,medium,$748.90,92 Schlimgen Hill,3023.0,VIC,Australia,
5519,39,354,23-08-2022,T,F,Approved,Giant Bicycles,Standard,medium,large,$582.48,0293 Porter Crossing,2830.0,NSW,Australia,
5520,54,2826,19-12-2021,F,T,Approved,WeareA2B,Standard,medium,medium,$13.44,9 Springview Terrace,3121.0,VIC,Australia,
5521,84,3359,21-04-2022,T,F,Approved,Trek Bicycles,Road,medium,medium,$215.14,20 Alpine Circle,3181.0,VIC,Australia,
5522,89,1219,26-12-2021,T,F,Approved,WeareA2B,Touring,medium,large,$57.74,51529 Cascade Place,3550.0,VIC,Australia,
5523,25,1591,14-02-2022,T,F,Approved,Giant Bicycles,Road,medium,medium,$829.65,54 Veith Drive,2073.0,NSW,Australia,
5524,79,2718,30-04-2022,F,T,Approved,Solex,Touring,medium,large,$675.03,00662 Ludington Court,3228.0,VIC,Australia,
5525,82,2190,26-04-2022,F,T,Approved,Norco Bicycles,Standard,high,medium,$689.18,4478 Banding Way,2830.0,NSW,Australia,
5526,80,242,20-08-2022,T,F,Approved,OHM Cycles,Touring,low,medium,$933.84,0796 Melody Park,2200.0,NSW,Australia,
5527,26,2497,24-04-2022,F,T,Approved,WeareA2B,Standard,medium,medium,$762.63,9366 Judy Alley,4171.0,QLD,Australia,
5528,19,652,28-10-2022,T,F,Approved,Trek Bicycles,Mountain,low,medium,$459.71,36360 Coleman Trail,3850.0,Victoria,Australia,
5529,34,655,09-11-2022,F,T,Approved,Norco Bicycles,Road,high,large,$464.72,2884 Welch Lane,3807.0,Victoria,Australia,
5530,57,2982,10-01-2022,F,T,Approved,WeareA2B,Touring,medium,large,$260.14,1 Graceland Trail,3195.0,VIC,Australia,
5531,60,1069,27-01-2022,T,F,Approved,Giant Bicycles,Standard,high,small,"$1,759.85",6 Sycamore Drive,4053.0,QLD,Australia,
5532,0,2798,29-06-2022,F,T,Approved,Solex,Road,medium,medium,$312.74,4 Rieder Drive,3064.0,VIC,Australia,
5533,83,2791,16-05-2022,F,T,Approved,Solex,Touring,medium,large,$675.03,11 Manufacturers Junction,2170.0,NSW,Australia,
5534,37,1967,06-12-2021,F,T,Approved,OHM Cycles,Standard,low,medium,$248.82,67104 Bunting Crossing,2043.0,NSW,Australia,
5535,96,479,31-05-2022,T,F,Approved,WeareA2B,Road,low,small,"$1,043.77",340 Northview Circle,2340.0,NSW,Australia,
5536,72,2744,27-08-2022,F,T,Approved,Norco Bicycles,Standard,medium,medium,$270.30,33297 Hoepker Way,2843.0,NSW,Australia,
5537,19,3231,05-04-2022,T,F,Approved,OHM Cycles,Road,high,large,$7.21,7 Bayside Point,3085.0,VIC,Australia,
5538,92,2593,14-03-2022,F,T,Approved,WeareA2B,Standard,medium,small,"$1,259.36",6 Forest Avenue,2870.0,NSW,Australia,
5539,91,1928,26-11-2022,F,T,Approved,WeareA2B,Standard,low,medium,$513.85,8308 Linden Place,2570.0,NSW,Australia,
5540,64,1804,05-08-2022,F,T,Approved,Trek Bicycles,Standard,medium,large,$596.55,3 Mallard Center,2251.0,NSW,Australia,
5541,62,898,08-06-2022,T,F,Approved,Solex,Standard,medium,medium,$298.72,850 Manitowish Avenue,2148.0,NSW,Australia,
5542,11,91,28-07-2022,F,T,Approved,Giant Bicycles,Standard,high,medium,$764.96,2640 Manley Point,2166.0,New South Wales,Australia,
5543,31,849,03-12-2021,T,F,Approved,Giant Bicycles,Standard,medium,medium,$173.18,2661 Di Loreto Point,4701.0,QLD,Australia,
5544,39,2177,23-09-2022,F,T,Approved,Giant Bicycles,Standard,medium,large,$582.48,15811 La Follette Park,2770.0,NSW,Australia,
5545,87,1629,30-07-2022,F,T,Approved,Giant Bicycles,Standard,high,medium,$707.40,10 Hazelcrest Street,4413.0,QLD,Australia,
5546,45,1404,27-07-2022,F,T,Approved,Solex,Standard,medium,medium,$84.99,88545 Milwaukee Center,3022.0,VIC,Australia,
5547,87,3234,31-03-2022,T,F,Approved,Giant Bicycles,Standard,high,medium,$707.40,12 Quincy Lane,3141.0,VIC,Australia,
5548,48,2530,21-09-2022,T,F,Approved,WeareA2B,Standard,medium,medium,$950.52,2757 Green Ridge Circle,2567.0,NSW,Australia,
5549,84,3188,09-08-2022,F,T,Approved,Trek Bicycles,Road,medium,medium,$215.14,7 Kingsford Parkway,3085.0,VIC,Australia,
5550,83,2390,05-02-2022,F,T,Approved,Solex,Touring,medium,large,$675.03,12651 Lake View Point,4209.0,QLD,Australia,
5551,45,2912,13-09-2022,F,T,Approved,Trek Bicycles,Road,low,medium,$234.43,7916 Clyde Gallagher Place,2075.0,NSW,Australia,
5552,79,2674,19-01-2022,T,F,Approved,Solex,Touring,medium,large,$675.03,52408 Autumn Leaf Road,3030.0,VIC,Australia,
5553,19,692,10-11-2022,F,T,Approved,OHM Cycles,Road,high,large,$7.21,5 Maple Parkway,2160.0,NSW,Australia,
5554,78,953,14-05-2022,F,T,Approved,Giant Bicycles,Standard,medium,large,$709.48,97 Aberg Pass,4720.0,QLD,Australia,
5555,52,637,15-08-2022,T,F,Approved,Solex,Road,medium,large,$820.78,9427 Tennyson Plaza,2759.0,NSW,Australia,
5556,0,1323,06-06-2022,F,T,Approved,OHM Cycles,Road,high,large,$7.21,98791 Johnson Way,4053.0,QLD,Australia,
5557,13,1420,22-11-2022,T,F,Approved,Solex,Standard,medium,medium,$589.27,255 Doe Crossing Terrace,2767.0,NSW,Australia,
5558,40,2360,10-10-2022,F,T,Approved,Trek Bicycles,Road,medium,large,$598.76,801 Kings Parkway,2227.0,NSW,Australia,
5559,99,2738,27-02-2022,F,T,Approved,OHM Cycles,Standard,medium,medium,$770.89,8476 Village Green Park,2774.0,NSW,Australia,
5560,82,1925,22-05-2022,T,F,Approved,Norco Bicycles,Standard,high,medium,$689.18,6 Upham Place,4556.0,QLD,Australia,
5561,37,2245,22-01-2022,F,T,Approved,OHM Cycles,Standard,low,medium,$248.82,863 Crescent Oaks Hill,4215.0,QLD,Australia,
5562,5,1468,06-12-2021,F,T,Approved,Trek Bicycles,Mountain,low,medium,$459.71,45725 Hagan Pass,2519.0,NSW,Australia,
5563,39,2824,15-04-2022,T,F,Approved,Giant Bicycles,Standard,medium,large,$582.48,643 Clyde Gallagher Road,3107.0,VIC,Australia,
5564,60,2945,24-10-2022,F,T,Approved,Giant Bicycles,Standard,high,small,"$1,759.85",978 Dennis Way,2233.0,NSW,Australia,
5565,20,3489,14-02-2022,T,F,Approved,Trek Bicycles,Standard,medium,small,"$1,580.47",62 Tennyson Way,2099.0,NSW,Australia,
5566,30,3327,26-06-2022,T,F,Approved,Solex,Standard,high,medium,$448.90,973 Menomonie Hill,3337.0,VIC,Australia,
5567,5,3151,09-10-2022,F,T,Approved,Trek Bicycles,Mountain,low,medium,$459.71,32798 Melby Center,4055.0,QLD,Australia,
5568,17,951,18-02-2022,T,F,Approved,Solex,Standard,high,medium,$614.80,7 Starling Crossing,2570.0,NSW,Australia,
5569,95,1577,18-08-2022,T,F,Approved,OHM Cycles,Touring,low,medium,$933.84,6 Hallows Pass,2118.0,NSW,Australia,
5570,1,369,06-08-2022,F,T,Approved,Giant Bicycles,Standard,medium,medium,$954.82,6085 Petterle Circle,3130.0,VIC,Australia,
5571,7,3296,16-03-2022,T,F,Approved,Trek Bicycles,Road,low,medium,$234.43,85 Carioca Drive,2154.0,NSW,Australia,
5572,38,3184,23-10-2022,T,F,Approved,Solex,Standard,medium,medium,$826.51,696 Harbort Junction,2196.0,NSW,Australia,
5573,93,58,29-06-2022,F,T,Approved,WeareA2B,Standard,medium,medium,$230.09,18 Elgar Park,2166.0,New South Wales,Australia,
5574,92,1129,15-11-2022,T,F,Approved,WeareA2B,Standard,medium,small,"$1,259.36",1 Nevada Park,4226.0,QLD,Australia,
5575,31,3046,05-02-2022,F,T,Approved,Giant Bicycles,Standard,medium,medium,$173.18,5444 Corry Pass,2761.0,NSW,Australia,
5576,49,420,31-05-2022,T,F,Approved,Solex,Standard,medium,large,$733.58,3 Oriole Place,3183.0,VIC,Australia,
5577,92,1635,30-06-2022,T,F,Approved,WeareA2B,Standard,medium,small,"$1,259.36",6 Monument Circle,3186.0,VIC,Australia,
5578,91,731,18-08-2022,T,F,Approved,Solex,Standard,medium,medium,$75.26,1855 Stang Terrace,2145.0,NSW,Australia,
5579,18,2143,09-09-2022,F,T,Approved,Norco Bicycles,Standard,high,medium,$689.18,5 Fairfield Parkway,2557.0,NSW,Australia,
5580,78,1322,02-10-2022,T,F,Approved,Giant Bicycles,Standard,medium,large,$709.48,276 Hoffman Road,4017.0,QLD,Australia,
5581,90,443,27-02-2022,T,F,Approved,Solex,Standard,low,medium,$507.58,25522 Mosinee Point,4215.0,QLD,Australia,
5582,58,1211,10-05-2022,F,T,Approved,OHM Cycles,Standard,medium,medium,$141.40,7 Luster Trail,2007.0,NSW,Australia,
5583,26,2885,12-04-2022,T,F,Approved,WeareA2B,Standard,medium,medium,$762.63,17 Sachs Street,2761.0,NSW,Australia,
5584,3,2841,09-10-2022,F,T,Approved,Trek Bicycles,Standard,medium,large,$388.92,7 Buhler Drive,2142.0,NSW,Australia,
5585,8,941,07-01-2022,T,F,Approved,Solex,Road,medium,small,"$1,516.13",5 Gale Street,4507.0,QLD,Australia,
5586,1,3074,20-03-2022,T,F,Approved,Giant Bicycles,Standard,medium,medium,$954.82,6278 Old Shore Parkway,2250.0,NSW,Australia,
5587,7,1132,21-08-2022,F,T,Approved,Trek Bicycles,Road,low,medium,$234.43,8 Hansons Street,3076.0,VIC,Australia,
5588,81,2425,15-10-2022,F,T,Approved,Norco Bicycles,Standard,medium,small,$521.94,16 Dwight Court,2154.0,NSW,Australia,
5589,0,945,01-06-2022,T,F,Approved,Solex,Standard,medium,medium,$298.72,627 Ronald Regan Alley,4505.0,QLD,Australia,
5590,29,168,29-07-2022,F,T,Approved,Norco Bicycles,Road,medium,medium,$407.54,16 Golf View Center,3020.0,VIC,Australia,
5591,32,2331,08-10-2022,T,F,Approved,Giant Bicycles,Standard,medium,medium,$211.37,94 Twin Pines Trail,2567.0,NSW,Australia,
5592,2,1077,01-10-2022,F,T,Approved,Solex,Standard,medium,medium,$53.62,12764 Raven Plaza,4020.0,QLD,Australia,
5593,0,2204,07-03-2022,T,F,Approved,Norco Bicycles,Road,medium,medium,$376.84,94 Vernon Parkway,2762.0,NSW,Australia,
5594,73,360,17-07-2022,F,T,Approved,Solex,Standard,medium,medium,$333.18,708 Russell Parkway,2530.0,NSW,Australia,
5595,26,3264,19-07-2022,F,T,Approved,WeareA2B,Standard,medium,medium,$762.63,8 Marquette Court,2204.0,NSW,Australia,
5596,45,1032,03-06-2022,F,T,Approved,Solex,Standard,medium,medium,$84.99,8572 Melvin Drive,3145.0,VIC,Australia,
5597,26,2111,17-07-2022,T,F,Approved,WeareA2B,Standard,medium,medium,$762.63,91933 Artisan Avenue,2753.0,NSW,Australia,
5598,85,23,20-12-2021,F,T,Approved,WeareA2B,Standard,medium,medium,$400.91,,,,,
5599,82,2999,22-12-2021,T,F,Approved,Norco Bicycles,Standard,high,medium,$689.18,4 Loftsgordon Avenue,3023.0,VIC,Australia,
5600,87,93,30-01-2022,T,F,Approved,Giant Bicycles,Standard,high,medium,$707.40,2 Mcbride Road,3070.0,VIC,Australia,
